"성별","연도","교육","지역","월급"
2,1940,3,4,NA
2,1936,3,4,NA
1,1941,3,4,NA
2,1943,3,4,NA
1,1932,3,4,NA
1,1937,3,4,NA
1,1933,3,4,NA
2,1941,4,4,NA
1,1931,2,4,NA
2,1936,3,4,NA
1,1966,7,4,691
2,1966,7,4,223
1,1999,7,4,NA
1,1943,4,4,NA
2,1949,3,4,NA
2,1938,3,4,NA
2,1936,2,4,NA
2,1939,2,4,NA
1,1954,4,4,NA
2,1959,4,4,NA
1,1951,5,4,NA
2,1956,4,4,NA
1,1942,4,4,20
2,1944,3,4,NA
2,1958,3,4,NA
1,1964,4,4,216
2,1963,3,4,170
2,1995,7,4,NA
1,1986,7,4,808
2,1988,7,4,350
2,1950,2,4,NA
1,1996,6,2,252
2,1937,3,4,27
2,1932,3,4,NA
2,1937,3,4,27
2,1951,3,4,27
1,1972,7,4,416
2,1975,7,4,416
1,2013,3,4,NA
1,1973,5,4,542
2,1974,5,4,NA
2,2002,5,4,NA
1,1947,5,4,NA
2,1954,5,4,40
1,1970,5,4,493
2,1978,5,4,167
1,2000,7,4,NA
2,1970,5,4,120
1,1957,6,4,NA
2,1965,6,4,236
2,1996,7,4,185
2,2000,7,4,NA
2,1994,7,2,NA
1,1965,7,4,NA
2,1972,5,4,180
2,1999,7,4,NA
2,2000,7,4,NA
1,2002,7,4,NA
1,1943,5,4,NA
2,1943,4,4,NA
1,1946,5,4,NA
2,1949,3,4,NA
2,1938,4,4,NA
1,1995,6,4,215
2,1962,5,4,NA
1,1935,3,4,NA
1,1955,3,4,NA
2,1959,3,4,NA
1,1957,4,4,NA
2,1960,4,4,120
1,1947,4,4,NA
2,1949,4,4,NA
2,1943,3,4,NA
2,1940,3,4,NA
1,1961,5,4,NA
2,1962,4,4,NA
1,1953,3,4,NA
2,1955,3,4,NA
2,1953,5,4,27
2,1950,2,4,NA
1,1980,6,4,743
2,1981,6,4,NA
1,2009,3,4,NA
2,2011,3,4,NA
2,1937,2,4,NA
1,1953,4,4,NA
2,1955,4,4,NA
1,1958,5,4,NA
2,1961,4,4,NA
2,1939,2,3,NA
1,1956,2,4,NA
2,1943,3,4,NA
1,1936,5,2,NA
1,1947,4,4,NA
2,1950,3,4,NA
1,1936,3,4,NA
2,1940,2,4,NA
2,1943,3,4,NA
2,1939,2,4,NA
2,1937,3,4,NA
2,1939,2,4,NA
1,1957,3,4,NA
1,1943,5,4,NA
1,1931,2,4,NA
2,1931,3,4,NA
1,1957,4,4,NA
2,1959,4,4,80
1,1929,3,4,NA
2,1932,3,4,NA
2,1931,4,4,NA
2,1936,3,4,NA
2,1944,2,4,NA
2,1941,3,4,NA
2,1947,4,4,27
2,1948,3,4,NA
2,1937,2,4,NA
2,1936,4,4,NA
2,1962,6,4,136
2,1998,7,4,193
1,1953,4,4,NA
2,1958,4,4,112
1,1947,5,4,NA
2,1953,5,4,133
1,1948,5,4,NA
2,1945,3,4,NA
2,1938,2,4,49
2,1943,3,4,NA
1,1946,3,4,NA
2,1952,3,4,27
1,1953,3,4,NA
2,1959,3,4,NA
2,1955,3,4,NA
2,1981,5,4,NA
1,1977,5,4,220
2,2013,3,4,NA
1,2015,1,4,NA
2,2017,1,4,NA
2,1945,3,4,NA
1,1940,4,4,NA
2,1947,3,4,27
1,1942,3,4,116
2,1936,2,4,NA
1,1959,3,4,NA
2,1942,3,4,27
2,1942,3,4,NA
2,1937,3,4,NA
1,1927,3,4,NA
2,1936,3,4,NA
2,1957,3,4,NA
1,1988,7,4,NA
1,1997,7,4,NA
2,1943,3,4,NA
1,1974,6,4,NA
2,1980,6,4,NA
1,2008,4,4,NA
1,1968,5,4,NA
2,1926,2,4,NA
1,1962,3,4,NA
2,1941,3,4,NA
1,1976,6,4,393
2,1987,6,4,275
1,2012,3,4,NA
1,1959,8,4,NA
2,1966,5,4,NA
1,1989,8,2,258
2,1947,3,4,NA
1,1977,5,4,290
2,1973,5,4,115
1,2006,4,4,NA
1,1948,3,4,NA
2,1952,3,4,NA
1,1941,4,4,NA
2,1946,3,4,27
2,1946,3,4,NA
1,1975,5,4,NA
2,1983,5,4,235
1,2008,4,4,NA
2,2017,1,4,NA
1,1946,3,4,NA
2,1949,3,4,NA
1,1958,3,4,NA
2,1961,2,4,NA
2,1942,7,4,NA
2,1990,7,4,NA
1,1931,2,4,NA
2,1940,2,4,NA
2,1942,4,4,NA
2,1941,3,4,NA
2,1937,2,4,NA
2,1964,5,4,150
2,1932,3,4,NA
1,1961,5,4,297
2,1965,5,4,NA
1,1992,7,4,252
1,1967,5,4,265
2,2005,5,4,NA
2,2006,4,4,NA
2,1940,3,2,NA
1,1966,5,2,265
1,1989,5,2,200
1,1940,4,4,NA
2,1933,3,4,NA
2,1938,3,4,27
2,1944,2,4,NA
1,1941,3,2,NA
2,1941,2,2,NA
2,1942,3,4,NA
2,1941,3,4,NA
1,1967,5,4,833
2,1971,5,4,280
1,1996,7,4,NA
2,2000,6,4,NA
1,1968,7,4,337
1,1998,7,4,NA
1,1974,5,4,383
2,1975,6,4,220
1,2002,5,4,NA
1,2004,5,4,NA
2,1940,2,4,NA
1,1982,5,4,NA
2,1982,5,4,190
2,2008,4,4,NA
1,2017,1,4,NA
2,1939,3,4,NA
1,1950,7,4,60
2,1945,3,4,NA
1,1947,3,4,NA
2,1959,2,4,NA
1,1964,5,4,NA
2,1966,5,4,NA
1,1948,4,4,NA
1,1970,5,4,272
2,1972,5,4,NA
2,1932,2,4,NA
2,1943,3,4,NA
2,1944,3,4,NA
1,1939,3,4,NA
2,1950,3,4,NA
2,1940,2,4,NA
1,1959,3,4,NA
1,1947,4,4,NA
2,1946,3,4,NA
1,1932,3,4,NA
2,1942,3,4,NA
2,1939,2,4,NA
2,1931,2,4,NA
1,1950,4,4,191
2,1952,4,4,NA
2,1941,3,4,NA
1,1939,2,4,NA
2,1942,3,4,NA
1,1964,4,4,NA
2,1970,5,4,233
2,1996,7,4,219
1,1944,5,4,NA
2,1954,3,4,NA
1,1982,6,4,393
1,1938,4,4,NA
2,1940,2,4,NA
2,1941,3,4,NA
2,1935,3,2,NA
2,1932,2,4,NA
2,1935,3,4,NA
1,1943,5,4,NA
2,1944,4,4,NA
2,1936,2,4,NA
2,1938,3,4,NA
1,1947,5,4,NA
2,1946,4,4,27
1,1976,7,4,NA
1,1944,3,4,NA
2,1948,3,4,NA
1,1954,5,4,NA
2,1966,5,4,NA
1,1996,8,4,60
2,1991,6,4,227
2,1993,7,1,211
2,1994,7,1,239
1,1950,3,4,NA
2,1958,3,4,NA
1,1947,3,4,NA
2,1950,3,4,NA
2,1974,5,4,NA
1,1959,4,4,NA
2,1963,3,4,NA
2,1937,2,4,NA
1,1962,5,4,180
2,1970,6,4,81
1,2003,5,4,NA
1,2007,4,4,NA
1,1962,5,4,NA
2,1962,4,4,NA
1,1988,7,4,NA
2,1992,6,4,NA
1,2020,1,4,NA
1,1990,7,4,296
2,1991,7,4,NA
2,1940,4,4,NA
1,1962,5,4,NA
2,1963,2,4,NA
1,1989,6,3,348
2,1956,3,1,NA
1,1983,4,1,NA
2,1947,2,4,NA
1,1974,5,4,347
2,1984,5,4,NA
2,2015,1,4,NA
1,1945,3,4,NA
2,1935,2,4,NA
2,1936,3,4,27
1,1934,7,4,NA
2,1939,3,4,27
1,1938,5,4,NA
2,1941,4,4,NA
2,1946,2,4,NA
1,1941,7,4,NA
2,1946,6,4,27
2,1932,2,4,NA
2,1942,3,4,27
2,1953,3,4,27
2,1944,3,4,NA
2,1923,2,4,NA
1,1942,4,4,NA
1,1935,4,4,NA
2,1938,3,4,NA
2,1931,2,4,NA
1,1964,5,4,NA
2,1936,2,4,NA
2,1938,2,4,NA
2,1931,2,4,NA
2,1937,3,4,NA
1,1952,7,3,NA
2,1954,7,3,NA
1,1986,9,6,548
2,1988,8,6,461
1,1971,5,3,760
2,1975,6,3,230
1,1998,7,3,NA
2,2001,7,3,NA
1,1962,5,3,743
2,1967,5,3,NA
1,1993,7,5,445
1,1970,5,3,NA
2,1971,5,3,414
1,2002,7,3,NA
1,1977,6,3,385
2,1977,5,3,173
1,2005,5,3,NA
2,2008,4,3,NA
2,1980,7,3,387
1,1979,7,3,410
1,2015,1,3,NA
1,2017,1,3,NA
1,1952,4,3,NA
2,1978,6,3,324
1,1973,7,3,361
2,2011,3,3,NA
1,1948,5,2,NA
2,1946,3,2,NA
1,1946,4,3,NA
2,1953,3,3,NA
1,1967,7,3,350
2,1971,7,3,538
1,1970,7,3,564
2,1973,6,3,562
1,2000,7,3,NA
2,2003,5,3,NA
2,1946,4,3,NA
1,1939,4,3,NA
2,1942,3,3,NA
1,1967,7,3,700
2,1972,7,3,715
1,2001,7,3,260
1,2006,4,3,NA
1,1948,4,3,160
2,1952,4,3,NA
1,1960,8,3,817
2,1962,5,3,NA
1,1989,7,3,NA
2,1987,7,3,331
1,1984,8,3,517
1,2019,1,3,NA
1,1961,7,3,NA
2,1965,7,3,NA
2,1992,7,3,NA
2,1994,7,3,NA
1,1960,5,3,NA
2,1964,5,3,228
2,1989,7,1,267
2,1994,7,1,392
2,1955,3,3,162
1,1972,7,3,515
2,1973,6,3,259
2,2004,5,3,NA
1,2006,4,3,NA
2,1956,3,3,NA
1,1979,7,3,NA
1,2009,3,3,NA
1,1962,5,3,407
2,1966,5,3,NA
2,1992,7,3,NA
1,2001,7,3,40
1,1994,7,1,296
2,1974,5,3,132
2,1997,5,3,NA
1,1988,6,3,344
2,2014,3,3,NA
1,2016,1,3,NA
1,2018,1,3,NA
1,2002,5,3,NA
1,1973,8,3,741
2,1949,4,3,NA
2,1972,7,3,NA
1,2006,4,3,NA
1,1959,5,3,NA
2,1963,5,3,NA
2,1939,3,3,27
2,1990,6,3,329
1,1991,6,3,379
1,1961,7,3,763
2,1964,7,3,649
2,1995,7,3,310
1,1993,7,3,320
1,1967,7,3,259
2,1970,5,3,223
2,1996,9,3,149
2,1999,6,3,NA
1,1975,5,3,861
2,1974,7,3,NA
2,2009,3,3,NA
2,1941,5,3,NA
1,1959,5,3,290
2,1967,5,3,NA
2,1989,6,3,213
1,1981,7,3,330
1,1993,5,3,342
1,1972,8,3,843
2,1973,8,3,402
2,1998,7,3,75
1,1999,7,3,NA
1,1969,9,3,765
2,1971,8,3,NA
2,1998,7,3,NA
1,2004,5,3,NA
1,1976,6,3,492
2,1977,6,3,90
1,2007,4,3,NA
1,1950,8,3,NA
2,1955,5,3,NA
1,1979,7,7,NA
2,1986,7,7,NA
1,1974,7,2,1167
2,1975,7,2,90
1,2004,5,2,NA
1,2007,4,2,NA
1,1946,5,3,NA
2,1951,4,3,NA
1,1945,7,3,NA
2,1950,4,3,NA
1,1950,5,3,NA
2,1957,5,3,NA
1,1960,5,7,NA
2,1962,5,7,NA
2,1989,7,7,333
2,1987,7,3,NA
1,1988,7,3,364
2,2020,1,3,NA
1,1993,8,3,271
1,1947,8,3,NA
2,1947,7,3,NA
2,1962,6,3,220
1,1992,6,3,NA
1,1956,7,3,762
2,1961,5,3,NA
2,1987,7,3,584
1,1982,7,3,1100
1,2015,1,3,NA
2,1985,7,3,683
1,1984,7,3,546
1,2018,1,3,NA
1,1991,7,3,642
1,1961,8,3,830
2,1960,7,3,NA
2,1989,7,3,110
2,1991,7,3,NA
1,1995,6,3,108
2,1950,5,3,NA
1,1974,5,3,NA
1,1948,5,3,NA
2,1953,4,3,NA
2,1962,5,3,NA
2,1960,5,3,NA
1,1948,5,3,NA
2,1950,3,3,NA
1,1953,5,3,147
2,1951,5,3,30
1,1947,5,3,27
2,1954,3,2,NA
1,1953,5,3,NA
2,1957,5,3,NA
2,1986,7,3,NA
1,1979,7,3,NA
1,2009,3,3,NA
1,1969,6,3,444
2,1970,5,3,150
2,1996,7,3,NA
2,1998,7,3,132
2,1947,3,3,NA
2,1958,5,3,95
1,1982,7,3,270
2,1982,5,3,160
1,1956,5,3,160
1,1977,5,3,559
2,1980,6,3,NA
1,2003,5,3,NA
2,2007,4,3,NA
2,2011,3,3,NA
1,1961,5,3,200
2,1962,5,3,70
2,1989,6,3,NA
1,1983,8,3,360
1,2019,1,3,NA
2,1994,7,3,NA
1,1994,5,3,371
1,1959,5,3,338
2,1967,7,3,30
1,1992,5,3,0
2,1993,5,3,NA
2,1963,5,3,402
2,1988,6,3,423
1,1984,7,3,240
1,2015,1,3,NA
1,1959,3,2,224
2,1989,5,2,NA
1,2008,4,2,NA
1,1981,6,2,342
1,1945,3,3,27
2,1943,3,3,NA
1,1946,5,7,NA
2,1949,3,7,NA
2,1963,5,3,235
1,1961,7,3,NA
2,1961,3,3,NA
1,1950,3,3,NA
2,1951,3,3,NA
1,1966,3,3,NA
1,1996,8,3,68
1,1969,8,3,280
2,1972,7,3,NA
1,1998,7,3,100
1,2000,7,3,NA
2,2004,5,3,NA
2,2011,3,3,NA
2,1996,7,3,NA
1,1974,7,3,787
2,1973,7,3,692
1,2005,5,3,NA
1,1974,8,5,750
2,1981,6,5,231
1,2005,5,5,NA
1,2007,4,5,NA
1,2011,3,5,NA
1,1980,7,3,756
2,1981,7,3,292
1,2007,4,3,NA
2,1956,4,3,27
2,2009,3,3,NA
1,1945,7,5,NA
1,1957,3,7,NA
2,1964,5,7,237
2,1943,4,3,NA
1,1971,7,3,788
2,1971,6,3,200
1,1999,7,3,NA
1,1971,7,3,628
2,1970,8,3,529
1,2004,5,3,NA
1,2006,4,3,NA
1,1969,5,3,213
2,1972,5,3,262
1,1999,6,3,NA
1,1972,8,3,510
2,1973,6,3,293
1,2002,7,3,NA
2,2010,3,3,NA
1,1956,5,3,NA
2,1957,5,3,50
1,1959,5,3,268
2,1963,5,3,174
1,1991,8,3,NA
1,1958,5,3,152
2,1960,5,3,NA
1,1984,7,2,606
2,1984,6,2,41
2,2011,3,2,NA
1,2014,3,2,NA
1,1987,7,2,NA
2,1991,7,2,NA
1,1975,5,3,NA
1,2005,5,3,NA
1,2007,4,3,NA
1,1960,5,3,NA
2,1961,5,3,210
2,1988,4,3,NA
1,1989,5,3,NA
1,1970,7,3,235
2,1972,6,3,450
2,1998,7,3,35
2,2002,7,3,21
1,1978,5,3,818
2,1981,6,3,NA
2,2012,3,3,NA
1,2015,1,3,NA
2,1951,5,3,27
1,1980,7,2,494
2,1979,7,2,339
2,1940,3,3,NA
1,1948,4,3,NA
2,1955,4,3,NA
2,1962,3,3,170
1,1960,5,3,NA
2,1964,5,3,120
1,1995,7,3,279
2,1990,7,3,232
1,1988,7,3,330
1,1960,4,3,NA
2,1958,5,3,NA
1,1970,5,3,NA
2,1969,5,3,650
2,1992,6,3,250
1,1965,5,4,NA
2,1973,5,4,NA
2,1993,5,4,418
2,1999,7,4,NA
1,1967,5,3,NA
1,1999,7,3,NA
2,1942,4,3,NA
2,1972,7,3,NA
1,1941,4,3,27
2,1946,3,3,NA
2,1971,8,3,130
1,1947,5,3,NA
2,1951,3,3,NA
1,1964,5,3,NA
2,1970,7,3,230
2,2002,7,3,NA
1,2004,5,3,NA
1,2004,5,3,NA
2,1943,2,3,30
2,1961,5,3,190
2,1959,6,3,NA
1,1958,5,3,35
2,1962,3,3,NA
1,1946,5,3,125
2,1949,5,3,130
2,1930,3,3,NA
1,1953,5,3,NA
2,1956,4,3,NA
1,1982,7,3,393
2,1981,7,3,NA
2,2015,1,3,NA
2,2017,1,3,NA
2,1982,7,3,280
1,1983,7,3,327
2,2020,1,3,NA
1,1960,5,3,NA
1,1956,5,3,200
2,1958,5,3,NA
2,1985,7,3,300
1,1985,6,3,640
2,2009,3,3,NA
2,2012,3,3,NA
1,1983,7,3,335
2,1983,7,3,223
1,2012,3,3,NA
2,2015,1,3,NA
2,2017,1,3,NA
1,1970,5,3,310
2,1964,5,3,NA
1,1958,5,3,NA
2,1962,5,3,NA
1,1986,6,3,126
1,1955,5,6,476
2,1964,5,6,286
2,1938,3,3,NA
1,1956,4,3,NA
2,1959,3,3,293
2,1937,2,3,NA
1,1985,7,3,450
2,1985,7,3,NA
1,2016,1,3,NA
1,2019,1,3,NA
2,1960,5,3,NA
1,1934,4,3,NA
2,1939,3,3,NA
2,1942,3,3,27
2,1944,4,3,NA
2,1936,2,3,NA
2,1938,2,3,NA
2,1938,2,3,NA
2,1939,2,3,NA
2,1942,2,3,27
1,1975,7,3,NA
2,1979,7,3,180
1,2006,4,3,NA
2,2011,3,3,NA
2,1951,2,3,NA
1,1954,5,3,108
2,1957,4,3,215
2,1984,7,2,NA
1,1985,7,2,625
2,2017,1,2,NA
2,2019,1,2,NA
2,1942,4,3,NA
1,1952,4,3,NA
2,1935,3,3,NA
2,1940,2,3,NA
1,1965,5,3,NA
2,1968,5,3,NA
2,1997,7,3,NA
1,1948,3,3,NA
2,1954,3,3,NA
1,1947,3,3,NA
1,1952,5,3,NA
2,1950,5,3,NA
1,1983,6,3,464
2,1974,5,4,180
2,1997,5,4,180
1,1979,5,4,NA
2,1956,3,3,27
1,1929,4,3,NA
2,1955,5,3,300
2,1931,2,3,NA
2,1941,3,3,27
2,1938,3,3,NA
2,1943,3,3,27
2,1940,3,3,NA
1,1959,5,3,NA
2,1962,4,3,NA
1,1985,8,3,518
2,1986,7,3,NA
1,2019,1,3,NA
1,2020,1,3,NA
1,1988,7,3,558
2,1988,7,3,NA
2,2019,1,3,NA
2,1955,4,3,NA
1,1982,5,3,NA
2,1983,7,3,330
1,1980,7,3,250
2,2014,3,3,NA
1,2016,1,3,NA
2,1943,3,3,NA
2,1950,4,3,46
1,1947,5,3,NA
2,1948,3,3,NA
1,1946,3,3,NA
2,1948,3,3,NA
1,1981,7,3,531
2,1983,6,3,278
1,2016,1,3,NA
1,2018,1,3,NA
1,1937,3,3,NA
2,1942,3,3,NA
2,1938,2,3,NA
2,1932,2,3,NA
2,1939,3,3,27
1,1961,5,3,NA
2,1964,5,3,NA
2,1939,3,3,NA
1,1928,2,3,NA
2,1942,2,3,NA
1,1961,4,3,NA
2,1927,2,3,NA
2,1931,3,3,NA
2,1941,2,3,NA
1,1943,3,3,NA
1,1934,5,3,NA
2,1939,3,3,NA
1,1960,4,3,NA
2,1963,5,3,208
1,1936,3,3,NA
2,1942,2,3,NA
1,1928,6,3,NA
2,1934,4,3,NA
2,1930,3,3,NA
1,1960,5,3,NA
2,1963,5,3,NA
2,1932,3,3,NA
2,1942,2,3,NA
2,1936,2,3,NA
2,1957,5,3,NA
1,1982,7,3,292
2,1980,7,1,432
2,1948,3,3,NA
1,1945,3,3,NA
2,1949,3,3,NA
2,1930,2,3,NA
1,1971,6,3,NA
2,1942,2,3,NA
2,1948,2,3,NA
1,1938,3,3,NA
2,1943,3,3,NA
1,1965,5,3,NA
1,2002,7,3,NA
1,1947,3,3,NA
2,1949,3,3,NA
2,1950,7,3,80
1,1955,4,3,NA
2,1955,6,3,92
1,1982,8,3,335
2,1983,7,3,NA
2,2013,3,3,NA
2,2014,3,3,NA
2,2020,1,3,NA
1,1940,7,3,NA
2,1948,4,3,NA
2,1941,2,3,NA
2,1948,3,3,NA
1,1938,2,3,NA
1,1940,4,3,NA
2,1942,3,3,NA
2,1945,3,3,NA
1,1969,7,3,553
2,1969,6,3,554
1,2002,7,3,NA
1,1968,5,3,672
2,1972,5,3,NA
1,1999,7,3,NA
1,1952,5,3,115
2,1957,5,3,NA
1,1962,4,3,NA
2,1964,4,3,100
1,1950,4,3,NA
2,1962,4,3,205
1,1961,5,3,NA
2,1966,5,3,NA
2,1942,3,3,27
1,1972,5,3,300
1,1986,7,3,NA
2,1984,8,3,NA
1,1980,7,3,NA
1,2016,1,3,NA
2,1954,3,3,NA
2,1981,5,3,NA
1,1974,5,3,467
2,1939,2,3,NA
2,1986,4,3,NA
1,2012,3,3,NA
1,2014,3,3,NA
1,1956,4,3,NA
2,1959,4,3,80
1,1948,5,3,NA
2,1948,5,3,NA
1,1964,7,3,NA
2,1968,7,3,NA
1,1996,7,3,65
2,2001,7,3,163
2,1948,3,3,NA
1,1974,5,2,368
2,1974,6,2,236
2,2005,5,2,NA
1,1973,6,3,NA
2,1945,5,3,NA
1,1955,4,3,NA
2,1956,4,3,NA
1,1960,8,7,310
2,1961,5,7,NA
2,1994,7,3,198
1,1937,2,3,NA
1,1938,3,3,NA
2,1947,3,3,NA
2,1936,2,3,NA
2,1954,4,3,NA
1,1933,4,3,NA
2,1959,3,3,197
1,1952,5,3,NA
2,1952,5,3,NA
1,1981,7,1,1000
2,1983,7,1,NA
2,2014,3,1,NA
2,2017,1,1,NA
1,1953,5,3,76
2,1969,6,3,227
2,1994,6,3,258
1,1951,4,3,NA
2,1954,2,3,188
1,1984,7,7,450
2,1990,7,7,408
2,1942,3,3,NA
1,1935,5,3,NA
2,1947,5,3,NA
1,1942,3,3,NA
2,1943,2,3,NA
1,1940,2,3,NA
2,1945,2,3,NA
2,1966,4,3,200
1,1964,4,3,NA
2,1946,3,3,NA
2,1951,2,3,NA
2,1946,3,3,NA
1,1935,3,3,NA
2,1937,2,3,NA
2,1937,2,3,NA
1,1965,4,3,NA
2,1967,3,3,NA
1,2002,5,3,173
2,1936,3,3,NA
2,1939,2,3,NA
1,1953,3,3,NA
2,1955,3,3,NA
1,1954,3,3,NA
2,1955,3,3,27
2,1937,2,3,NA
2,1982,5,3,NA
1,1979,5,3,279
1,2009,3,3,NA
1,2011,3,3,NA
2,2013,3,3,NA
2,2018,1,3,NA
1,1988,5,3,360
2,1940,3,3,NA
2,1940,3,3,NA
1,1935,2,3,NA
2,1934,3,3,NA
2,1936,2,3,NA
2,1935,2,3,NA
2,1946,3,3,NA
1,1937,3,3,27
2,1943,3,3,NA
2,1941,2,3,NA
2,1953,4,3,150
2,1940,2,3,NA
2,1932,3,3,NA
2,1936,2,3,NA
1,1965,5,3,NA
2,1939,2,3,NA
2,1937,2,3,NA
2,1932,2,3,NA
1,1955,5,3,NA
2,1959,4,3,NA
2,1984,7,3,507
1,1967,5,3,NA
2,1977,5,3,NA
2,2002,7,3,NA
1,2006,4,3,NA
1,1954,5,3,NA
2,1957,4,3,NA
1,1937,3,3,NA
2,1942,2,3,NA
1,1935,3,3,NA
1,1934,3,3,NA
2,1943,3,3,NA
1,1962,5,3,NA
2,1997,7,3,222
1,1933,2,3,NA
2,1941,2,3,NA
2,1945,2,3,NA
2,1939,3,3,NA
1,1936,3,3,27
2,1954,3,3,210
1,1941,5,3,NA
1,1925,4,3,NA
2,1930,3,3,NA
1,1936,5,3,NA
2,1941,3,3,NA
2,1923,3,3,NA
1,1956,7,3,NA
2,1957,5,3,43
1,1950,3,3,NA
2,1957,3,3,NA
2,1984,7,1,150
1,1977,7,1,642
1,2020,1,1,NA
1,1982,8,3,500
1,1964,3,3,350
2,1985,4,3,NA
2,1935,2,3,NA
2,2005,5,3,NA
1,2007,4,3,NA
2,1937,3,3,NA
1,1938,7,3,NA
2,1946,3,3,NA
2,1931,2,3,NA
2,1957,3,3,118
2,1948,3,3,160
2,1937,2,3,NA
1,1932,7,3,NA
2,1940,3,3,NA
2,1941,2,3,NA
2,1940,2,3,NA
1,1940,8,3,NA
2,1947,4,3,NA
1,1944,5,3,NA
2,1949,4,3,NA
1,1933,3,3,NA
1,1945,3,3,NA
2,1950,3,3,NA
2,1952,4,3,60
1,1949,3,3,NA
2,1957,3,3,NA
1,1978,5,3,450
2,2005,5,3,NA
2,2008,4,3,NA
1,1935,3,3,NA
2,1944,3,3,NA
1,1932,2,3,NA
1,1966,4,3,NA
2,1999,6,3,NA
1,1936,3,3,NA
2,1946,2,3,NA
1,1980,5,3,NA
2,1983,5,3,NA
1,2010,3,3,NA
1,2011,3,3,NA
2,1947,2,3,NA
1,1947,5,3,NA
2,1952,5,3,NA
2,1934,2,3,NA
1,1961,5,3,NA
1,1960,3,3,NA
1,1952,5,3,NA
2,1955,4,3,NA
1,1960,3,3,119
2,1969,6,3,119
1,1997,5,3,NA
2,1998,5,3,NA
2,1949,3,3,NA
2,1942,2,3,NA
2,1940,2,3,NA
2,1940,2,3,NA
2,1939,2,3,NA
2,1938,2,3,NA
1,1967,5,7,NA
1,1978,6,7,500
2,1977,6,7,NA
1,2006,4,7,NA
1,2008,4,7,NA
2,2012,3,7,NA
2,1983,6,7,NA
1,1985,6,7,NA
1,2019,1,7,NA
2,1981,5,7,NA
1,1977,7,7,350
1,2007,4,7,NA
2,2009,3,7,NA
2,1941,3,7,NA
1,1976,8,7,698
2,1977,8,7,679
1,2007,4,7,NA
1,2009,3,7,NA
1,1976,7,7,666
2,1978,7,7,100
2,2009,3,7,NA
2,2013,3,7,NA
1,1958,6,7,50
2,1958,5,7,NA
1,1984,7,7,383
2,1990,6,7,NA
1,2019,1,7,NA
1,1991,6,7,310
2,1991,6,7,266
2,1932,2,7,NA
1,1954,3,7,NA
1,1972,5,7,350
2,1972,5,7,250
1,1998,5,7,NA
2,2002,6,7,NA
2,2005,5,7,NA
1,1959,7,7,NA
1,1943,5,7,NA
2,1941,3,7,NA
2,1940,2,7,NA
1,1957,4,7,500
2,1963,4,7,120
1,1997,5,7,NA
1,1986,7,1,490
2,1980,5,1,NA
2,2014,3,1,NA
2,2016,1,1,NA
1,1989,6,7,200
2,2014,3,7,NA
2,2016,1,7,NA
1,1962,6,7,730
2,1964,5,7,240
1,1991,7,7,500
2,1993,7,7,80
2,1993,7,1,317
2,1956,3,7,150
1,1983,5,7,197
1,1968,6,7,578
2,1974,8,7,NA
1,2009,3,7,NA
2,2012,3,7,NA
1,1976,7,7,483
2,2008,4,7,NA
1,2011,3,7,NA
2,1983,6,7,266
1,1982,7,7,482
1,2018,1,7,NA
2,2019,1,7,NA
2,2019,1,7,NA
2,1942,3,7,NA
1,1945,4,7,NA
1,1959,7,7,NA
2,1960,5,7,70
1,1989,8,1,380
2,1956,4,7,67
2,1942,6,7,NA
2,1946,4,7,67
1,1939,4,7,NA
2,1947,3,7,70
1,1973,5,7,150
2,2008,4,7,NA
2,2010,3,7,NA
1,1970,5,7,NA
2,1971,7,7,NA
1,2003,5,7,NA
1,2005,5,7,NA
1,1947,7,7,27
2,1950,5,7,50
1,1973,7,7,NA
2,1973,5,7,220
2,2001,5,7,NA
1,2006,4,7,NA
1,1977,6,7,683
2,1977,6,7,NA
1,2006,4,7,NA
2,2006,4,7,NA
2,1950,3,7,27
1,1971,5,7,110
1,1946,5,7,NA
2,1946,5,7,67
1,1959,7,7,NA
2,1962,5,7,263
2,1936,3,7,27
1,1986,8,7,297
2,1985,7,7,NA
2,2021,1,7,NA
1,1969,7,7,369
2,1969,7,7,178
1,1995,6,7,NA
2,1997,7,7,211
1,1952,5,7,NA
2,1958,4,7,NA
1,1981,7,7,368
2,1988,6,7,NA
2,1930,2,7,NA
1,1932,3,7,NA
2,1935,3,7,NA
2,1961,4,7,NA
1,1984,7,7,350
1,1988,7,7,395
2,1988,7,7,NA
1,2018,1,7,NA
1,1955,5,7,NA
2,1958,3,7,NA
1,1980,5,7,NA
1,1982,5,7,NA
1,1941,5,7,NA
2,1944,3,7,NA
1,1972,7,7,NA
2,1975,7,7,250
1,2004,5,7,NA
1,2005,5,7,NA
2,2009,3,7,NA
2,2012,3,7,NA
1,2014,3,7,NA
2,1932,3,7,NA
1,1955,4,7,NA
2,1954,4,7,NA
2,1944,3,7,NA
2,1927,2,7,NA
1,1932,5,7,NA
1,1973,5,7,NA
2,1972,5,7,NA
1,2004,5,7,NA
2,2006,4,7,NA
1,1969,4,7,NA
1,1978,5,7,250
2,2011,3,7,NA
1,2014,3,7,NA
2,1949,3,7,90
1,1932,3,7,NA
1,1970,5,7,NA
2,1990,7,7,NA
2,2016,1,7,NA
1,2019,1,7,NA
1,1939,3,7,NA
2,1936,3,7,NA
2,1932,2,7,NA
2,1937,2,7,27
2,1951,3,7,27
1,1946,3,3,NA
2,1950,3,3,NA
